交易日期_TrdDt,32,33,34,35,36,37,38,39,40,41
2010-11-01,3416.0,2986.09,2488.74,2804.86,5154.82,4196.74,3431.11,3320.01,2507.05,1923.23
2010-11-02,3351.85,2998.57,2503.5,2789.31,5148.3,4169.21,3421.06,3231.45,2453.96,1941.99
2010-11-03,3249.12,2872.8,2468.18,2746.26,5168.65,4161.94,3460.57,3148.95,2469.29,1917.88
2010-11-04,3343.27,2932.84,2520.89,2818.75,5283.36,4250.45,3488.43,3295.91,2550.25,1940.4
2010-11-05,3384.83,2973.98,2554.44,2853.1,5311.48,4304.13,3531.17,3338.68,2601.34,1967.16
2010-11-08,3400.31,3005.6,2569.74,2928.05,5411.85,4471.67,3541.16,3396.04,2637.67,2002.35
2010-11-09,3418.68,3027.59,2539.99,2914.41,5461.09,4607.57,3470.64,3421.26,2636.15,1979.67
2010-11-10,3398.19,3025.7,2516.72,2903.8,5609.27,4692.19,3404.33,3423.36,2620.86,1958.37
2010-11-11,3505.41,3016.54,2516.3,2878.76,5540.25,4641.11,3441.4,3373.69,2580.53,1966.68
2010-11-12,3314.15,2800.51,2344.76,2704.16,5263.07,4447.78,3255.72,3159.44,2444.06,1855.88
2010-11-15,3249.19,2764.18,2369.75,2779.06,5473.33,4720.13,3277.3,3271.65,2518.71,1886.41
2010-11-16,3029.67,2595.96,2302.14,2664.28,5346.35,4663.29,3145.44,3095.5,2477.83,1814.56
2010-11-17,2951.21,2526.76,2258.79,2584.76,5038.94,4340.13,3137.32,2965.29,2376.38,1786.56
2010-11-18,3006.18,2594.29,2272.26,2628.44,5080.97,4375.5,3157.94,3043.79,2391.69,1791.61
2010-11-19,3006.22,2607.04,2313.33,2672.18,5219.17,4549.73,3155.19,3200.93,2546.58,1817.45
2010-11-22,2986.02,2628.9,2310.23,2671.05,5249.63,4594.84,3115.65,3291.75,2655.88,1816.21
2010-11-23,2920.75,2530.03,2247.33,2630.44,5213.43,4574.17,3061.61,3208.76,2637.37,1789.17
2010-11-24,2974.18,2588.78,2292.88,2688.81,5398.56,4774.21,3103.73,3312.16,2692.37,1817.99
2010-11-25,3019.55,2634.88,2336.7,2732.77,5419.47,4762.97,3145.07,3318.98,2692.8,1844.62
2010-11-26,3043.48,2587.0,2316.31,2708.76,5455.77,4747.2,3103.47,3303.7,2653.84,1831.61
2010-11-29,2986.92,2550.7,2333.32,2695.5,5543.45,4828.69,3100.61,3278.11,2679.06,1828.24
2010-11-30,2966.5,2555.97,2281.13,2637.75,5401.76,4664.17,3046.36,3191.96,2595.33,1783.77
2010-12-01,2956.63,2563.44,2281.44,2622.48,5361.4,4593.35,3056.31,3193.47,2657.15,1819.76
2010-12-02,2980.78,2578.43,2291.99,2621.99,5365.39,4572.41,3084.97,3195.43,2675.19,1825.91
2010-12-03,2968.64,2560.63,2300.46,2618.5,5340.9,4513.71,3105.89,3193.5,2620.67,1825.15
2010-12-06,3010.95,2572.77,2295.49,2579.96,5190.54,4451.03,3156.88,3114.78,2554.37,1807.82
2010-12-07,3052.36,2632.1,2307.38,2613.77,5253.57,4532.29,3165.36,3158.76,2599.08,1809.64
2010-12-08,3010.25,2592.89,2318.84,2608.38,5230.07,4527.33,3108.38,3154.77,2594.72,1796.12
2010-12-09,2942.25,2545.34,2317.95,2543.81,5090.06,4442.83,3065.06,3119.32,2526.97,1775.44
2010-12-10,2995.93,2587.63,2338.85,2571.9,5128.48,4498.8,3107.69,3174.25,2596.51,1799.93
2010-12-13,3157.27,2689.8,2414.43,2669.13,5228.21,4590.52,3166.25,3249.79,2717.24,1844.54
2010-12-14,3159.53,2713.25,2428.39,2684.45,5319.82,4550.88,3148.88,3289.0,2755.3,1858.98
2010-12-15,3186.94,2676.01,2400.99,2656.52,5342.78,4593.35,3128.84,3258.59,2703.11,1854.81
2010-12-16,3187.84,2645.34,2382.5,2638.38,5347.36,4598.84,3095.8,3241.99,2698.05,1850.73
2010-12-17,3158.93,2663.42,2397.08,2641.72,5314.01,4582.3,3083.48,3223.05,2712.85,1848.81
2010-12-20,3115.95,2634.42,2368.83,2606.89,5248.08,4472.52,3025.42,3199.22,2674.43,1817.16
2010-12-21,3237.5,2672.79,2411.31,2630.02,5248.69,4465.77,3119.49,3257.9,2683.19,1840.84
